,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.7578929722550639,0.7471276476115498,0.6719967798129849,0.8419099705903494,0.8161962485501904,0.6377986516393557,0.6989760295895442,0.791221584031333,0.7841722469628717,0.7878415223175872,0.8013451850843408,0.8292293721330147,0.8536325050817989,0.8216619180998719,0.8789923077965175,0.795864125548375,0.7344733272748117,0.7388695329467968,0.7932962292639022,0.7152351399752135,0.8738552425833515,0.6229251260261458,0.796874073713553,0.7692736640572098,0.7270846856286455,0.8094951117239904,0.8077634905743315,0.7434173871339116,0.8613822194005669,0.8132908680058014,0.7974877214142846,0.7674695624805897,0.8358015700196327,0.827026091783162,0.7598746092925253,0.8413495878153564,0.8075741680395263,0.7994731831479779,0.8074285872497168,0.6356864589357158,0.7385616542922269,0.7745236281645186,0.7603567579960291,0.831078201336555,0.7833842526580979,0.790429892472861,0.8126688923684601,0.830030369496019,0.8176491650946585,0.8055024382043554,0.7133509960382043,0.7655383856285741,0.6952720904133338,0.8520436644421225,0.7764638423577432,0.5923968841114832,0.7859026461591733,0.3948961025547098,-0.811086828815104,0.7691302387250198,0.8128589209634153,0.8329278583428643,0.8958549052392648,0.5941236410805816,0.7968393077332404,0.7787458872476313,0.5911461350088019,0.6266521589170837,0.8515254857622732,0.8326000345703253,0.8698164909729877,0.7117780938554937,0.7824254340672536,0.7018325690877892,0.8680399843243988,0.7582637689796586,0.8899050357509294,0.7971976553866983,0.8166512589323498,0.5195781059101916,0.8132693136683731,0.8118297751108321,0.8109709057505975,0.8887209856963475,0.6699347117901078,0.782827937672255,0.700654718609534,0.8482815204961563,0.8736494219470089,0.8033034541110676,0.8423091702151281,0.8665568938747625,0.6884613076932824,0.8087663410574935,0.8669572375643341,0.845349838398452
ADANIENT.NS,0.757892972255064,1.0,0.8539642121673093,0.7968069550501548,0.8986844115093147,0.9230797228362483,0.7870496829353869,0.7849664409767357,0.9090728947231346,0.7790178343390044,0.8575314964649982,0.8580907357080364,0.9187394044959911,0.9209698086902055,0.9265028638971552,0.7577585141780092,0.9053655312604619,0.7932602235362415,0.8975738801996325,0.8503294566510594,0.801413665298,0.9173884262973191,0.8382297498152974,0.8784377353711997,0.7447460558997014,0.780867577467076,0.8732496767298604,0.8753155658744507,0.7638328721181279,0.8247887038315468,0.8377581455764314,0.8465872638542745,0.8552137529445739,0.9177738325490967,0.9022009128997728,0.8845079910947753,0.8934707144663555,0.9007958862202048,0.8886384053989203,0.8533053677686631,0.688349181343066,0.9518842710927363,0.871735406700924,0.837258264249996,0.9113390028935762,0.8491689488861256,0.8960079856395643,0.9021715616952614,0.896654858751204,0.8444790684947623,0.8263264727380296,0.8771594932480927,0.8657549771749176,0.865619810683552,0.8902494885464838,0.8582985003094689,0.7222283105039197,0.8451358116882782,0.6018160573356354,-0.8902330183645379,0.9174801643086177,0.8500336276972082,0.9201312543367183,0.8521509241045118,0.7346599618585818,0.831265446473499,0.75861971158094,0.7496434166544698,0.7051161196731683,0.9109133235898755,0.8239731977672191,0.882590389564715,0.9005452039781774,0.8151886505635129,0.892950614794409,0.8683823293484584,0.8893979284056738,0.8528844009420645,0.9325686861673319,0.9166330880881284,0.5510744686323088,0.8572365395625358,0.9116655795607617,0.8931010859764086,0.8770099754387966,0.7617476884238302,0.8764814631036025,0.7921133635939749,0.8852889508883426,0.8799424779071915,0.933723184776113,0.8889650524448682,0.9016359473230625,0.8767061053560665,0.9271537258149417,0.8844167892089803,0.8574758111097429
APOLLOTYRE.NS,0.7471276476115499,0.8539642121673093,1.0,0.7009592824691215,0.9195166704028199,0.8757259432607936,0.706296173322387,0.799539691032082,0.8784216091072472,0.7895278334536949,0.8652956918506196,0.9238014274565748,0.8752936843636357,0.9390260752089609,0.9498726868887853,0.7738667992259024,0.8379324788526712,0.8526790121250483,0.83159002787944,0.8404727504466568,0.8255959527842509,0.9097161702379647,0.737779818593975,0.9031368857457414,0.7588387820922066,0.8780846850302895,0.8631098877496871,0.9062972810607421,0.7874692084656886,0.8301954340520159,0.8665056476060544,0.8989310741945318,0.785599040969548,0.8481178166046894,0.8534257851892734,0.9481480340052165,0.8684687567309105,0.8394128462679777,0.8125391325499789,0.8294457589480816,0.5768301216986715,0.8696170377296667,0.7888154042008849,0.7916220058375542,0.8650219052446256,0.8654477470578789,0.813695639212066,0.8833059291287755,0.8415359318353022,0.748579470830074,0.8594782396268718,0.9102510099429489,0.8695499231833812,0.8159214155380136,0.9311697226980288,0.8264400749845927,0.779798661420851,0.7774440621200172,0.4702421578830108,-0.8496147793595247,0.8143602315056884,0.8969816347106124,0.8553682268816838,0.8256347555645958,0.6099719771302222,0.8566557500894265,0.7824139296194204,0.5801857735382604,0.5768296166179071,0.9039193415465901,0.8316841449999189,0.8537668931100175,0.9119441388348465,0.7841603073601054,0.8580513737504124,0.8597025493819226,0.8068721668786648,0.8441672091268193,0.9054824167433708,0.8777748959291998,0.5056568798950517,0.9457130019773443,0.9211005534991877,0.8325737682052952,0.7806491108523598,0.7147633095255844,0.7898959304053759,0.8104803384212313,0.9566211339864109,0.8939858222710924,0.8800202375203019,0.8224223718150762,0.883746712787698,0.7759856029543848,0.8888481858168387,0.8628216275914807,0.883913907056415
ASHOKLEY.NS,0.6719967798129849,0.7968069550501548,0.7009592824691215,1.0,0.7728030410167686,0.7961721887282491,0.8873605921447136,0.8489219703712935,0.8728840161259388,0.6806465369261183,0.7915697238285572,0.8392540258653387,0.8270879883135916,0.7912609549652209,0.761586645272674,0.5768976398510555,0.8369956635197923,0.5609742868575559,0.8286482558677374,0.6643744938723044,0.7427776706133967,0.7672090902940916,0.8321875660802692,0.8754813994232905,0.8644698833746624,0.6444265977276221,0.7822653560774336,0.686739102710183,0.7602418050951149,0.7167804941907238,0.7948813892989982,0.8075012566391485,0.9484954401303534,0.8437682572982727,0.9029346427364969,0.8014633610618084,0.7563908792199406,0.8666274166253457,0.9222776435378928,0.8538643895031939,0.5326411945352597,0.822547927028521,0.7830629499861379,0.8120971158063185,0.85766820255076,0.7494844825485356,0.8899227922392517,0.6718809983571437,0.8637502979944862,0.8190796248066112,0.7252678858573107,0.833855235136323,0.9021171316007959,0.9101871984218796,0.7284909155931824,0.8793545108778644,0.7442327725774746,0.6339344568743477,0.4650745207721818,-0.7746500696651096,0.8567732224677531,0.6476152269215675,0.8463029286526037,0.7870557882058663,0.6225657979030575,0.7313272859608135,0.6632819905846884,0.8435069303783198,0.4247563134962828,0.7112388841004977,0.7802754546735055,0.7935500191410243,0.8424440890173408,0.6350581140169702,0.7402779128628475,0.8068913678617774,0.8057332126186757,0.8388859869394037,0.7466347025801131,0.7857718963552374,0.4234685280428521,0.6731787625368998,0.804457883698739,0.6852502246872105,0.6995310580628104,0.6145759759341259,0.8799856531320736,0.6897475624346457,0.6447034541754059,0.7674249282479818,0.8755696008016186,0.8532415186913463,0.7482468055775808,0.9119728860501513,0.8166144843232193,0.8479983205199012,0.752881034826144
ASIANPAINT.NS,0.8419099705903494,0.8986844115093147,0.9195166704028199,0.7728030410167686,1.0,0.9372777607575398,0.7717626410635816,0.8594117531183048,0.9337830675623312,0.7814729543176712,0.8756800959762966,0.9521642428625933,0.9305036443920044,0.9496930129103283,0.9448018691708129,0.8528363114906289,0.9056329084320354,0.8606560724857761,0.882438160828314,0.8379574029500272,0.8251411918467341,0.9293602491150776,0.7811518550744453,0.9156500198052812,0.8449095806777236,0.8161377173183926,0.8772673531625625,0.89175808891834,0.8135112573372817,0.9194994021402892,0.9147874708603977,0.9352961464395423,0.858484880518466,0.9313389181827554,0.9329589091315452,0.9320705616698638,0.8952228210634415,0.9373634074453675,0.8894447547785794,0.9028877531967862,0.6235956702942316,0.8965900366533858,0.8223708384451605,0.8944140874543562,0.9218404803539413,0.8455468459785809,0.9244852961502553,0.9173354097805684,0.919064089263702,0.8727938875216903,0.8860738346651384,0.877034063186948,0.9176921508206551,0.8666116736057429,0.9414852480192302,0.908450011946726,0.7797409474902911,0.7846739434177591,0.5569507064882822,-0.8756024374963023,0.9145759984300506,0.8835313393483628,0.9391931945582872,0.9523248126619319,0.7752045510223353,0.8930449210213391,0.8449178029387633,0.6925768927055483,0.6317420745181467,0.9323699145895685,0.9022594922158265,0.9412787515619307,0.9180860771000303,0.8353625931307284,0.8596588356415941,0.9245239912971717,0.8299602747995442,0.8735509210899256,0.9465286003598916,0.8956698960359986,0.6160291814869312,0.9167614389747567,0.937710333288474,0.8635667053929279,0.8579464599366058,0.7239031561562875,0.847732820302273,0.7906092868874148,0.9480142522694902,0.9280944257320185,0.9083116834290902,0.9297854255161431,0.9057516028207878,0.8181926725654615,0.9013298200961419,0.9151091315510488,0.9352335328967449
AUROPHARMA.NS,0.8161962485501902,0.9230797228362483,0.8757259432607936,0.7961721887282491,0.9372777607575398,1.0,0.8202849249003025,0.8547482348941096,0.9087647644836078,0.7969494477353878,0.9210011807131498,0.9031535010169496,0.9532023284364071,0.9609191054053039,0.9268325585255267,0.7778333536854988,0.8876253992132593,0.7684442970146624,0.8196552829600067,0.817582351839532,0.8313164952567287,0.9072692250143088,0.7843385229796321,0.9380738105147106,0.8096102121814782,0.76102701317293,0.9012039312533182,0.861508336403107,0.8141314531461272,0.871565099264302,0.8598228785199501,0.9135427486781542,0.8829475104902946,0.9522748207843824,0.9633435053079771,0.9092430057488554,0.8981022437398087,0.939903630737615,0.929729792427805,0.9333855181128978,0.6377900266990855,0.9286347110837336,0.838940884634107,0.918112586509787,0.9489797068404836,0.8308281096877127,0.9123826619492509,0.9379768001470056,0.9621749836224782,0.8880093130586236,0.8552827829903192,0.8655082202015593,0.9110954883254063,0.9008279514143137,0.8941903813319174,0.8842615310467935,0.7482594482090469,0.7639300464162322,0.5689615849126811,-0.8823614329246965,0.9313615505963267,0.8114401788123494,0.9536111715516978,0.900166624796367,0.7972255775504777,0.9237040341648445,0.9035863777986752,0.7364274087813801,0.6329194299874789,0.8953685169353252,0.8791499386587684,0.927635176539918,0.8899524235588012,0.8486824792930939,0.8818582552860371,0.8922787847013747,0.8720281623197349,0.8874471416123232,0.9425789903375215,0.8942420925598954,0.7202183986181026,0.8880190773530311,0.9026414733466597,0.8822854095705697,0.8841949497098304,0.7222465045188107,0.9283137679782011,0.789004778000402,0.8976619285125857,0.951806917871546,0.9394472414660797,0.9527699755865989,0.9338357588466963,0.8375041394610709,0.9015208891956872,0.9416807190487358,0.8756921800144065
AXISBANK.NS,0.6377986516393558,0.7870496829353868,0.7062961733223869,0.8873605921447135,0.7717626410635817,0.8202849249003025,1.0,0.9124676674666371,0.7745656238696862,0.6843596264461325,0.7525899524309693,0.7989493131135785,0.8154926617632102,0.7512292341012392,0.747141167578028,0.5912785398322833,0.8670790658129907,0.531918053819431,0.7571962603409741,0.7035371817642486,0.8147092095598562,0.7383443843136995,0.7950453748603945,0.8578922354106157,0.8221191552592698,0.570540048148172,0.7602745476720547,0.6816919219112755,0.7041713016964103,0.7338542078285589,0.7054419433521265,0.8569425388144988,0.9143670372268934,0.8749317209603846,0.8777551232739754,0.8328595871139711,0.7645090675317259,0.8712860770848081,0.9168428525854827,0.7706558255815612,0.523727158490121,0.8325670449132692,0.7013505184420042,0.7287362380938511,0.8748412175771835,0.6778129331566644,0.8528760481502854,0.7427969426507155,0.8728199228609204,0.8385335712847641,0.741794789339346,0.8753464660825231,0.9212732895714298,0.9447790347908205,0.7520014485213922,0.8807089005513585,0.8067912960980372,0.628261018309717,0.38228105001639806,-0.7534994101013159,0.8456804843239533,0.5852596410264459,0.8999555209322844,0.8128354155924836,0.6215861876621896,0.6331842709087201,0.6658293223502468,0.67190522553082,0.44887467050276053,0.7082235345308999,0.8538209291901481,0.7967560207185042,0.8240633886692451,0.6231753134788963,0.8321788845546869,0.7935234502918921,0.8424482731904892,0.8197254109513794,0.7630164240357478,0.7822362387200562,0.5153973312907568,0.7096408528738092,0.8102757796547692,0.7030899489974227,0.6665366890489277,0.5536105397868724,0.8332508954149517,0.5830582478487436,0.6704807607831439,0.8129330379378601,0.8706105429097385,0.8726484855952907,0.7372312878592225,0.9017133138583517,0.8475185178794878,0.8234192627191117,0.7254778538975786
BAJFINANCE.NS,0.6989760295895442,0.7849664409767357,0.7995396910320821,0.8489219703712935,0.8594117531183048,0.8547482348941096,0.9124676674666371,1.0,0.840049649709016,0.7076731572401526,0.820181139114921,0.8863152272343376,0.8735645620140498,0.8365025517972744,0.8124501978658678,0.7270263464933393,0.8951318692081413,0.6760505712825867,0.7760414002617908,0.7610494955404685,0.8594679466246026,0.8017509237507264,0.7606881711752913,0.8926663488956,0.9078483145808657,0.7448819637232377,0.8340796488289679,0.7485513697189574,0.7654781088305123,0.8748027235371392,0.8403023458283054,0.8936409404811786,0.9082505497313347,0.8915769069679625,0.9046304432692518,0.8742780397777549,0.8342952531062744,0.9101867547060857,0.9134477786671014,0.8444626052796306,0.5348214345194859,0.8383937260763341,0.7105788646829014,0.8129982974849959,0.9111289982609176,0.7154429279864181,0.9070182568019014,0.8173127314473255,0.892728012687297,0.8539774871091528,0.8410035493591362,0.8837966900549719,0.943414414088028,0.9153728752272736,0.8241935206045612,0.9685692222405585,0.9044312744716084,0.6918258874785904,0.45774341232900123,-0.7951190785965123,0.8472555985593471,0.6845582686085325,0.9243319511468484,0.8641334333566422,0.7315345586214995,0.7445604854249782,0.7490742655789526,0.6539900222657142,0.47959310475947964,0.7974883999295073,0.936902216379333,0.8427054512369605,0.8810620808881285,0.7088431920917002,0.840456659793961,0.8630801718184836,0.7948732510925609,0.8504790318318292,0.8625149943457351,0.8131793180955326,0.5499097744452885,0.8360726828824049,0.8696918772055642,0.7519256603776925,0.7094055575768183,0.587422051349382,0.8234126289566214,0.6718709087536389,0.7651152253094624,0.8515555883129365,0.8896753341198284,0.9165681035717975,0.8210230076328199,0.8208601203418844,0.856829934217296,0.874445601957951,0.8146476626945363
BATAINDIA.NS,0.791221584031333,0.9090728947231346,0.8784216091072472,0.8728840161259388,0.9337830675623311,0.9087647644836078,0.7745656238696863,0.840049649709016,1.0,0.8083275580171115,0.9291644077086778,0.925382855981966,0.9333882019296762,0.9372379975197946,0.9354816267826321,0.7522672731505013,0.8842010346841135,0.8290326886664325,0.9301066687499012,0.8159447556380429,0.7998260434865839,0.9173650926016961,0.8400337975013061,0.9068265925866941,0.8798198479744457,0.8152049099476245,0.892130394153163,0.8817153596083724,0.8268319863410482,0.8938554164571771,0.9432703785925899,0.8974307468866946,0.8958429106838159,0.9097858885283836,0.9367511411696245,0.898074795896735,0.8652580020243924,0.9124373489342785,0.8927471831239332,0.9396925732903374,0.6280071100629525,0.9237745309881432,0.8597580658790007,0.9383811129018905,0.9003969108689658,0.8936799830384089,0.9406416185005289,0.8788696236641715,0.9185245922066753,0.8758183355872045,0.8693499931618741,0.8906249349229708,0.9381189595027097,0.8842239391823818,0.8785444299288465,0.9118415516017772,0.7403926330069135,0.7963489756107136,0.6453471165925725,-0.8800584971914026,0.9318241801980226,0.8737950943420965,0.897337747693484,0.8785928538278645,0.7944456351041931,0.9098518098547775,0.7973773849218652,0.8284970848618017,0.5796680801281622,0.9005416867402565,0.8347633041102487,0.9185760980913694,0.9279728597843906,0.8400217657143895,0.8449528509547873,0.8965668615953573,0.8484375721383975,0.8815770737079093,0.9035716849069769,0.9049769700640118,0.560295547342832,0.8506967092974548,0.941786123982644,0.8587948498000603,0.8597165384071246,0.7633798030707531,0.898918785125312,0.872397470644695,0.8811131915680438,0.8770119669316425,0.9156315116705194,0.8987781270398748,0.8887968010011595,0.8658762252331348,0.8916062158031139,0.9066022887191252,0.9093020017369665
BDL.NS,0.7841722469628717,0.7790178343390044,0.7895278334536948,0.6806465369261183,0.781472954317671,0.7969494477353878,0.6843596264461324,0.7076731572401526,0.8083275580171115,1.0,0.8051897206868635,0.8090601773054197,0.8031345412217638,0.8355456749317239,0.8586803178389256,0.7564975410001352,0.7465237053605293,0.8316617220165357,0.7986220946067413,0.8613365906422121,0.7850061327519864,0.8154847652241782,0.7873263706202906,0.8099104590300075,0.6565773477056669,0.7422164159172624,0.8299130634370455,0.8440267240625172,0.738292613035617,0.7841782603399801,0.848037989822486,0.8705797295312684,0.7422547507783929,0.7825660819112908,0.7674634344058742,0.8366475473915931,0.8549291166784254,0.7524990109968392,0.751946228967579,0.7480726395015278,0.6051518145028539,0.7868716454739311,0.8201925360918936,0.7183982921361746,0.7522907652857103,0.9339014032247008,0.7030880936125818,0.8083768501968429,0.80575936134507,0.8146969100164998,0.8856380813058822,0.8382515124329809,0.8043137313688496,0.7528370220325633,0.8500915872865791,0.7513886114384212,0.7339180501305945,0.7907658418371135,0.44387789736646494,-0.856477173554146,0.7659394687525265,0.799202164444779,0.7624436302501639,0.7483754126101769,0.6050580338481306,0.7317043317318456,0.6685712282978463,0.5266328744967328,0.49428416782042467,0.8228927759609393,0.7447414716710552,0.8772815048554687,0.756673471857772,0.76222084806801,0.7288557823387428,0.8000868027529041,0.8725858014413409,0.9100343225290923,0.8099337374291813,0.8816828550444575,0.4446436325825414,0.8156775795949766,0.840664172891274,0.8346384799444849,0.7966728466529731,0.8339579733189727,0.7900373506613505,0.8526008069247814,0.821522512365949,0.7634523992780177,0.7664845016405276,0.7623868300227669,0.7673155834030188,0.768982446970014,0.8646307058157778,0.835895328122365,0.7816370637747734
