,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,PVRINOX.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6715500780456356,0.7512483585026871,0.6767382117141939,0.7413873038961589,0.7789847779952914,0.7082170738692986,0.7392771185350148,0.7356828931092578,0.6778351547112885,0.698858688622493,0.5555060016650626,0.8784408301303129,0.619342820066361,0.6487209056683279,0.7799584070510671,0.7674627156953573,0.7233053999416098,0.7631027729692281,0.6560703986417633,0.2154007919855816,0.48725578912299794,0.8703872494717643,0.719017071148423,0.7552315991234,0.6788197306941367,0.7337882183129794,0.6541327018162212,0.7496691511494366,0.6901257307470505,0.8036315287080226,0.7603510235715908,0.8731631369627657,0.497983417321025,0.2685072777060593,0.7188952548506321,0.7427727746459722,0.7126692198917132,0.7543897423167362,0.7849746582946803,0.7171028295256686,0.657714070034139,0.6980921510998969,0.7872856835806527,0.6989149687901244,0.6355572274766502,0.7853124024371158,0.20296872457186915,0.6564019097517053,0.7146713454313142,0.7471458457348898,0.811196228872196,0.7798883816078896,0.8123723845437568,0.680519710417814,0.757252084431631,0.7613254545661541,0.6641310186835526,0.5682754053723528,0.7857108277458267,0.7377121651155194,0.6640245121469052,0.6248367942714441,0.8050495618988638,0.46973824785149204,-0.8811455852556749,0.6981088406624842,0.9094326672312507,0.7309762341420821,0.6479503758219675,0.8307442976958448,0.7517799942655135,0.7465643766799209,-0.4636541893207751,0.7905280641086626,0.7924592820294573,0.8447653066773961,0.2944911258740261,0.7095183783457539,0.8956510199100755,0.677404164872918,0.521483943561665,0.5399910630585556,0.7692675465158109,0.6678218531937485,0.7112567848682794,0.7158959067027681,0.7820920768148777,0.6279147986521295,0.6741608928304895,0.6991984251089869,0.8571286849452884,0.8124345471475615,0.8392968446136818,0.9207720055899397,0.8833547433651291,0.653493933577068,0.832964980351355,0.6757321629424863,0.7030663449942207,0.8618203900324178,0.5267942609368567,0.7751840908826629,0.825836136290855,0.5566382488735777,0.6876166850664519
ADANIENT.NS,0.6715500780456356,1.0,0.9404438872070324,0.500831132686743,0.946538522911529,0.8548449419745698,0.597286067945039,0.8000862823537805,0.8543803047980639,0.6327101568103491,0.6348781685203155,0.5898858285898423,0.7432155514304771,0.6303782208627958,0.8904244547241793,0.8282390452435511,0.8808649275758174,0.8698173468054243,0.5902965618145831,0.6679518672124579,0.1785135340628295,0.38588530670379767,0.7226194342475456,0.9665725084126907,0.6786608278589001,0.899509542433118,0.7605599573945399,0.6455431788679475,0.7643958156753835,0.6065080472525819,0.7418237632702467,0.7787092298560155,0.7916639387236772,0.2941767859873389,0.1762826890623099,0.6592741584728592,0.744909487249198,0.8430284463111178,0.8055587908107857,0.8731834613534282,0.896447488363019,0.8474374455491454,0.7603944754830013,0.7566201760700668,0.5954669251323531,0.39914225806176373,0.6358875570708972,0.12654614335357436,0.6955671397097789,0.8305299859406636,0.8804895454194234,0.7769722698090001,0.8056912549769617,0.6824651043240276,0.8003302232977229,0.7163198259462297,0.759199344786959,0.622162602879618,0.7279833800664345,0.652223701831347,0.7159503135463108,0.5802308748584077,0.9298173780732619,0.7755670646883205,0.22216731682136845,-0.7065705570651067,0.6891798622845078,0.5898034785403916,0.8055885655867666,0.9784087701377144,0.7079176581710791,0.7527485686032798,0.931339046846286,-0.1811531753883141,0.7679536313488843,0.7645043176110193,0.75050276609157,0.25333094531622874,0.4308514838474929,0.7466974546775047,0.5584360693601599,0.42463471307120015,0.3667041541037673,0.8196825671749306,0.748965286437892,0.8994679910690816,0.8704431813258064,0.8960660619810998,0.9517190306092812,0.7366330408684406,0.810784808285474,0.6219148356985794,0.7788330376505285,0.760375636259593,0.545781096440515,0.8063253136816668,0.7827936320661698,0.9098813326288314,0.6739203915091557,0.6612504960174657,0.7839283671697254,0.38276494967757024,0.7174008652356714,0.6310467217432195,0.5013456403620188,0.6138656906110271
ANGELONE.NS,0.7512483585026871,0.9404438872070324,1.0,0.6675456913548174,0.9365734486032282,0.9397984378429637,0.7090751746062551,0.8904868514187084,0.8970941796025461,0.7447589256847336,0.7543853931368636,0.6148312544324719,0.7989648542173505,0.7631911070763586,0.9056710127076752,0.8961795595519699,0.9471295412107589,0.8924454339473441,0.738858714375436,0.7963507347944399,0.2692020685900916,0.4642901815761831,0.8536810921463707,0.9583859269781296,0.7688800794354469,0.8849734760758431,0.8119448843187296,0.762226666194882,0.8276746068743346,0.7102399574628175,0.8540765599027819,0.8332090418687671,0.8404153357403643,0.46372303168446327,0.28614553436168094,0.8121603726040596,0.8512547286651084,0.8518281662524113,0.8952229284265852,0.9203805426461578,0.9409748325204766,0.8845958213179954,0.8788347934787608,0.8422645207569129,0.7509497878967689,0.5148668715606141,0.7374731554827647,0.21359302078066528,0.7675501775135645,0.889904041081601,0.9362552147835949,0.8699641099221436,0.9055511098928826,0.8403179167999889,0.8641897378592414,0.7711812609775889,0.8688730197827162,0.7064486967333223,0.7741214063225504,0.7943368531271242,0.82196788008002,0.7091110182238963,0.9108705817456973,0.9033664012057449,0.2173804930905357,-0.8498488638378998,0.7617761987312646,0.6741993016922588,0.8659455742681066,0.9192584481314058,0.811956016851968,0.8606985074768342,0.9435996415958975,-0.41692871694834954,0.8291273594147562,0.8529449747777452,0.7921976035370688,0.3424918802868174,0.48720988136551147,0.8605000645976694,0.7300975651627662,0.5653696645112253,0.49399670018189845,0.893352993256053,0.820609943914951,0.9339531542017881,0.9184192079279055,0.9065871323972358,0.9210090497780685,0.7453626810585327,0.8390304371896858,0.7429448275459031,0.8495560053707808,0.8340441074662053,0.6463548281597642,0.8610392289342798,0.8104607745851251,0.9345861299617918,0.762136197282036,0.7854651412176663,0.8929425781520614,0.5395661395796137,0.8182466849052831,0.7620867580049647,0.6395835663661348,0.7306883199360196
APOLLOTYRE.NS,0.676738211714194,0.500831132686743,0.6675456913548174,1.0,0.590638603348741,0.7520081337872676,0.6209090631212058,0.7427479830353361,0.6999277017218289,0.8170165147957441,0.6333231487590506,0.4339365211670796,0.6788239859870475,0.8033393886059667,0.5562782332740721,0.677991178143738,0.620048474040494,0.5589131705044411,0.734557230199337,0.8041295082247254,0.6593060993219153,0.5328717987624756,0.8024418676876122,0.5915782352737179,0.7028984687593113,0.48691896197943846,0.6764910499418922,0.5489169066542743,0.6684685361174881,0.7105133153550126,0.8048416650414674,0.6450572518169169,0.6746558370176912,0.7005494770730346,0.5717453858832325,0.764054544140035,0.7251643179656135,0.6504617602748254,0.755088942592012,0.6648678561492751,0.6300345249765055,0.5632650615843176,0.7305857374768997,0.632584703089647,0.5523427140307001,0.6346340012805347,0.5889435148360171,0.288580171576891,0.6372347218089832,0.6085581770666239,0.710451911925486,0.7596409867289983,0.7242847992912971,0.7511713207286049,0.5484928265350754,0.6863245580143993,0.7216633512337227,0.5876091441441821,0.4356503406533164,0.8822132683551409,0.6398188539946792,0.6765789117847256,0.647529720881504,0.716208869870219,0.15565422236998488,-0.8152804875349987,0.6755744584264957,0.6418772822724129,0.6896127251327728,0.5074520420951365,0.7675165633254362,0.7283060870244011,0.6240698856648861,-0.6360669692795682,0.7450997703386008,0.6721312024710686,0.6436041130475213,0.7171509911580622,0.47220707837331954,0.8045795651767066,0.811234932349953,0.5628830107862756,0.7432614389824844,0.8148010585854176,0.5579562979757814,0.6381645603278453,0.7798352995472274,0.7150714672945452,0.5511642084326466,0.6345324176917312,0.6233033146162423,0.774614915967862,0.7827826110458979,0.7094079612610391,0.6278931604920889,0.622197835234135,0.6532078149615611,0.6989427028752008,0.6610698186555611,0.7206293065111482,0.7407176593054903,0.3811438759558438,0.6669970397664812,0.6612368304216029,0.6071003474973236,0.5720639273112431
ASHOKLEY.NS,0.7413873038961588,0.946538522911529,0.9365734486032282,0.590638603348741,1.0,0.8967220003341387,0.666455281551562,0.8079827321864639,0.8768890940018805,0.7114792971162645,0.7584746856849132,0.7016789259351377,0.8401867571935143,0.6167317295395781,0.8692160442113933,0.8423076773968826,0.9162069385073154,0.8952441502420123,0.6516149194858594,0.7594609965359002,0.21552098736890804,0.3901287298241901,0.8007240824792319,0.9415015189278003,0.7223562519354764,0.9293957957066933,0.8538355052717691,0.7629386408241332,0.8091033425252835,0.6192072987374343,0.8140393779936986,0.8820193663685932,0.8547490732474616,0.4173400386965037,0.2670711621790958,0.7562001480472,0.7906191453512527,0.9096584895283981,0.8823542340373756,0.9311152977609771,0.9144878138653267,0.850555885560406,0.7807790300129998,0.8510086444932217,0.6706901606726441,0.4479740696067748,0.6984810416295747,0.23394745017267432,0.737518381850012,0.8314691420516696,0.8590621142357564,0.811636614010482,0.8154870737348808,0.7749779147292071,0.8575882793743764,0.7911508706697643,0.7862360627787057,0.5843150954990646,0.7380016567797729,0.7036407013918945,0.752754069019811,0.6559923147568087,0.8802623762242231,0.8403598279027297,0.26931179068446315,-0.8176490854654425,0.7474972942357923,0.6345977060943864,0.8609902963244236,0.9350933979949129,0.797024703066099,0.8268262046130556,0.9166709577451573,-0.23811988194147346,0.8020716711943432,0.8416223931915215,0.7799290878990127,0.2853595544877976,0.5226447509905996,0.8407146064246358,0.5796597220020521,0.4451338871327312,0.4027800447274517,0.8061753423821245,0.7929450110246522,0.8997699656480368,0.8390502691434364,0.9155313553186263,0.9268869981645894,0.7047147520038407,0.8341858371702159,0.7228173886728744,0.8053501085519839,0.8346572951835627,0.6166752410383151,0.8651494372965046,0.8250812032219872,0.9313463746985414,0.7290796273823517,0.6762899989358703,0.8390811297447311,0.44394195084214605,0.7666657538829923,0.7767934874313424,0.4833702078358314,0.644137806012969
ASIANPAINT.NS,0.7789847779952914,0.8548449419745698,0.9397984378429636,0.7520081337872676,0.8967220003341387,1.0,0.7355971657700483,0.8782333998303015,0.9330922127984976,0.799868686701923,0.7846703981622424,0.6247413976119799,0.8373445817971308,0.8224062629943284,0.8393656114923479,0.8876608211877792,0.918116474656085,0.9009598675589442,0.7952752375497262,0.7940030569174723,0.3134565639894317,0.4745944824324893,0.914312652125394,0.8749065286089707,0.7809242893835084,0.8281848379300145,0.8834025531648567,0.7597630239821398,0.8348760919988844,0.7903531415599206,0.8784535140607543,0.7878536389150081,0.7951267242701151,0.4919733413676911,0.3389541118201765,0.8405846453140738,0.9280413835764915,0.7953937884699788,0.9248101549429987,0.9503874176080921,0.947990221467209,0.9116323478752993,0.88142922816179,0.842313665863483,0.6879627335642141,0.5609997355690722,0.754447508727008,0.27374483380149756,0.8842770848108719,0.8341768293682938,0.9527217304517804,0.9361717556262659,0.9283179646190655,0.8720783800805729,0.8421017023901862,0.8315015168822766,0.9328640463708854,0.725115617116324,0.743322839088569,0.8624644076919114,0.8837840720157969,0.7306678689748064,0.8308935483366378,0.8819214970545574,0.19547705973178983,-0.8954798562389846,0.867389436630737,0.6936754477429679,0.937351177755181,0.8343272152048143,0.8422465551410213,0.8419474853161905,0.8846839178178805,-0.4016393423796544,0.8450508635639772,0.9278823474725085,0.8787995789537565,0.40246796526017065,0.49136640194393044,0.8956269104308435,0.7554904563231565,0.5581488191120394,0.5461285111395998,0.926270213423949,0.7931935633533465,0.8688906412590423,0.900285924156098,0.8756264303854204,0.830173026879151,0.7951220007600847,0.8516754806772121,0.8726423068089602,0.9266123723782671,0.8769414442082125,0.7212372222754454,0.8320020961378037,0.8848628311234742,0.9254694660158295,0.8886660097721,0.8880175079582681,0.928175190958891,0.540198522520238,0.8892251437880587,0.7754109544565645,0.6932055849772043,0.746964719097298
AUROPHARMA.NS,0.7082170738692987,0.597286067945039,0.709075174606255,0.6209090631212059,0.666455281551562,0.7355971657700482,1.0,0.6937508024980137,0.6933923110418834,0.6158282996702599,0.7855843539317635,0.576156120311339,0.7013602657038732,0.6303777469967136,0.5405023440963219,0.6539945421218311,0.6183828974912182,0.6115532289827758,0.7008344583596111,0.5730221122119203,0.220979119822004,0.5288064938570172,0.8578046915717863,0.6203774749243166,0.6952056653233777,0.5101413134165204,0.7888515206376586,0.8092456947500243,0.7817088116278532,0.8832418435979149,0.8066403601472327,0.704450905444805,0.8222274891375073,0.6388629669372557,0.19202639202655522,0.8014754389554976,0.7609549082545024,0.5963564505977609,0.7081447713427564,0.6930644261727535,0.6144203675262319,0.6263688919628733,0.6166940886537129,0.7170625213473346,0.6152756050989452,0.734863083413313,0.568795649947096,0.22935437964898928,0.7206621641648725,0.568824859845215,0.7783595363455504,0.8220002875424657,0.7232235772780456,0.6782141881477294,0.6147882874250241,0.8529063278816986,0.8145029187771673,0.8621941766509827,0.48009130390459503,0.817809167092494,0.6840627494725999,0.8349553839305254,0.5453379169918077,0.6851027280660608,0.31860404081755145,-0.7920879339045472,0.7789162107024059,0.4907512342721657,0.68982503496265,0.563858365503592,0.8178811705353234,0.6313092194287793,0.6267227541733233,-0.32046190774383654,0.723417949315613,0.7172284925686481,0.8195680373956652,0.3181222451710258,0.5330678802819514,0.7613989745590496,0.5467963121428154,0.42171125595582104,0.496719681651231,0.7418431642477907,0.5886488596530107,0.6118471277799931,0.6584444001209273,0.7060779940337597,0.540082351902909,0.7072990352962765,0.7471263413030643,0.7027687275087776,0.7476764089621347,0.6782315783752246,0.5731685335533351,0.7020703258312531,0.7493255017978456,0.746089377654355,0.7403323852567243,0.6948161075607666,0.7303479947602619,0.34709653288105724,0.8834087742624387,0.7669955464422383,0.624524374332922,0.5542917323804557
AXISBANK.NS,0.7392771185350148,0.8000862823537804,0.8904868514187084,0.7427479830353362,0.8079827321864639,0.8782333998303016,0.6937508024980137,1.0,0.7891929010676798,0.6715529372061947,0.6719956885430224,0.5064088084029752,0.784425717882287,0.8169968384002725,0.73761184723864,0.8081304966712021,0.8858463060311461,0.7589984678981513,0.766315101372264,0.8113346833240442,0.22951898574304422,0.5066269453404385,0.8546800167677924,0.8396850832657478,0.8245794012298835,0.7572499740634163,0.8081220717771673,0.6493469582707908,0.7560173393466815,0.7510630078510749,0.8325421090528529,0.7942960998041153,0.8194102153455699,0.5585487115079082,0.45632655288480445,0.8059160509513331,0.8123417882201766,0.8007019230439109,0.935271023320708,0.8336265085495612,0.8337333847026241,0.7717877840074723,0.9571977213470623,0.8442559091484414,0.6252166389665993,0.4998874062531226,0.670492175868983,0.37617884498373155,0.7233926193084054,0.8610376236750438,0.8781233963877494,0.8588063127153389,0.9581245140616753,0.7667525545807204,0.773930834388109,0.7829839274204607,0.8588651602998008,0.7399574683113931,0.6311171106213969,0.8469069387114261,0.7598495028323904,0.6917605327878007,0.7671515187063197,0.8765704693472133,0.20878684761929117,-0.8523519307401531,0.7216971467560919,0.7372010144651684,0.8134107270473727,0.7477624030764319,0.8294538168164263,0.8241050417411765,0.8205475156364046,-0.47754278214063567,0.8017539103134217,0.7455689931855497,0.8044476631539612,0.3189311662188611,0.5371733204483758,0.8810791336177698,0.8236745864757078,0.6921873424034564,0.6755008759136186,0.8860034719878602,0.7600394132790632,0.8961289291357193,0.8714400229960747,0.8085482292673125,0.817627380760578,0.7287697387940858,0.7594393364659804,0.7394748950012938,0.8442162457098616,0.8126287559011358,0.6519673508115627,0.8080527390347508,0.7441469965422544,0.8704319323987063,0.7181716983190851,0.8222708647946358,0.8495270814575655,0.40721676748736507,0.8199287810234691,0.7622804871086062,0.7374349262181717,0.7589207096782452
BAJFINANCE.NS,0.7356828931092578,0.8543803047980639,0.8970941796025462,0.6999277017218289,0.8768890940018805,0.9330922127984976,0.6933923110418834,0.7891929010676798,1.0,0.6879658866236028,0.7458981457480472,0.6198973582163465,0.7567627383710713,0.7552603216524821,0.8060588032707294,0.8813350222891405,0.8505616204491524,0.8065245547499978,0.8245869867155118,0.7801780360669552,0.24568944025925848,0.43406399982349675,0.8559134050002719,0.8380225879010537,0.7918898964140866,0.7476988590236607,0.8157601161282583,0.7288483413713875,0.8226640673818194,0.7211969973243831,0.8498780527604721,0.7379592882944084,0.7820434722892591,0.4795310089911219,0.3668575961616387,0.792112844509595,0.9036142754341485,0.7923582470853228,0.8488525447520006,0.8854275814246954,0.8593853248175355,0.8212914836257706,0.7955566690426213,0.7271744800364334,0.6977904650067625,0.6244009918733011,0.7832052929239102,0.17981448466323707,0.9049969328530563,0.8035833185505331,0.9162032520867043,0.9172818453675535,0.8280187538278903,0.8069489225102392,0.8004343850763661,0.7423026969311886,0.9072043035957545,0.6612125209512165,0.6868023823131003,0.7903984129525392,0.8138097139334454,0.6636289263715888,0.8210457558859438,0.8509388346272927,0.1905665524960964,-0.8517014070576536,0.8251743867465646,0.6294130438535827,0.8729827478247782,0.8535177946954072,0.8226373165958127,0.7608154227174987,0.8733343932069619,-0.3761300731782243,0.8276992961729329,0.9272607286485873,0.8079183198110631,0.3227675397147463,0.48052717442972326,0.8188325167528213,0.6896407552816581,0.49253211245063017,0.5445441089365344,0.880920893537966,0.7462881907172103,0.825362926486037,0.8346095358215223,0.9315489920258596,0.784564342433175,0.8653128141899302,0.8212377187026494,0.8295840249151453,0.8917889573552786,0.8107082022615123,0.693300387265059,0.8024103309989424,0.9224374182697086,0.9391014458042614,0.8724501968263623,0.8724310103236187,0.9143862873639722,0.5100410703934128,0.8075718441583326,0.7096014301570377,0.7127145105606004,0.7729299142746762
BATAINDIA.NS,0.6778351547112885,0.6327101568103491,0.7447589256847336,0.8170165147957442,0.7114792971162643,0.7998686867019229,0.6158282996702599,0.6715529372061947,0.6879658866236029,1.0,0.705334429277768,0.5065485653528338,0.7071084581550401,0.7328619234483373,0.7607868696036475,0.7606541466712261,0.7512512616462442,0.7499537133569274,0.6326681925862375,0.6327508592154585,0.7449208107340155,0.3651882025040057,0.7827355500600021,0.7038938076265168,0.680066165121997,0.6526273826904985,0.669067988604355,0.6024727720579173,0.7226108046486718,0.7141417130714127,0.7937165630959762,0.7400168793053189,0.6859317923359696,0.38705993045350334,0.2246115093620242,0.7016924522112705,0.7538617292062507,0.6387467479084951,0.7170708333063575,0.7920635997845317,0.7502181405092384,0.7456829152423936,0.6439648691325736,0.6841267071094578,0.5973257659340877,0.5868971416148411,0.5757808840885783,0.21601269384334562,0.652100062676203,0.6370251319117989,0.7803463778552409,0.7432379896551602,0.6990631798279751,0.8208943712454962,0.758798512005217,0.6931295471151735,0.6939011202804388,0.5698426037888664,0.5873483262640448,0.7943188923712727,0.6354598696654168,0.6763518466437495,0.7319561166199146,0.7020428948435284,0.2504081707738893,-0.7666071886009941,0.6501739587014469,0.5641190706110687,0.8034360068043516,0.6505779220721991,0.6843882618320427,0.7973368441250333,0.7355011779948656,-0.45638110573963975,0.7889398287557008,0.7035731982105637,0.6555262331124212,0.7810328503708549,0.4767526750459057,0.7794749246524648,0.6098703496392195,0.36838169008813504,0.4040957048560863,0.8071155177978956,0.6172425951898753,0.6925587571346289,0.8281814522983811,0.7102625806230818,0.6984885669007548,0.5354592843817219,0.6782027365115385,0.6980187812922485,0.7359107894322705,0.6549881280714444,0.569463463421692,0.7118432127275846,0.6399096312856785,0.7420192893252245,0.6889504011176494,0.6698155719362491,0.7133010307310826,0.36295830465063744,0.7016283921806751,0.6384367026015709,0.4706839353934358,0.5711923854880937
