,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6618206204565074,0.7995294974038686,0.6105292786251567,0.9275086466802801,0.8763531890069238,0.6925054809701943,0.8866599912662525,0.8883503897337547,0.7998161721226872,0.8054856329844475,0.707595180333771,0.5712599991636788,0.8301530284583798,0.5139069011074702,0.8627937186060607,0.7548417074001182,0.7767818365811359,0.7987527180315364,0.33650134389461295,0.7814598500529443,0.6373412662090431,0.8491967821046446,0.776328914096867,0.7249428099406958,0.8489968718938828,0.8125801741896546,0.5073282004146252,0.7807970339582545,0.8079240942266124,0.867925646346881,0.8166886849272401,0.9009689032235341,0.4061117678980252,0.3935095798589648,0.8720906252474102,0.847161244674748,0.4756068114065815,0.9271641923212822,0.796277730686423,0.9248968255721741,0.8940681668158219,0.8760540873247361,0.8817301686264052,0.6814730108256,0.204368729699532,0.6764926088222758,0.7110436910637958,0.8217074776173985,0.7587379112835935,0.8763974497750769,0.9028994692749859,0.7920774675866773,0.787421415121851,0.7710039430994071,0.45000216748853367,0.9244300889591568,0.6073641827179286,0.8088936944926041,0.9447069267836669,0.39080529336765213,0.3413371494605111,0.8563227232755428,0.8345132273421582,0.8051861243368106,-0.8729803901606902,0.5481588509714771,0.711318827553177,0.9098411322275642,0.8751149294233199,0.876062950067402,0.7453993136028344,0.708182803556651,-0.8593494542427289,0.8073311064016748,0.7984589731937259,0.5779865034593424,0.9174116462005119,0.7525253029563095,0.7921966766258324,0.6304932405938407,0.7079399998078112,0.884359184862394,0.4467379470763999,0.7508493773947116,0.8839386265718151,0.5598178204689545,0.8098113488588076,0.45478444529552675,0.8133851837727252,0.8289841729590695,0.8518589577785376,0.7344802311714583,0.6052191404001906,0.5656733662224266,0.6471894852302948,0.94922505652902,0.8360472033724339,0.8153905212553206,0.7778977121400743,0.8659806491712799,0.8797549374892045,0.7645340244698825,0.8175901983659724,0.8124475800523726
ADANIENT.NS,0.6618206204565074,1.0,0.7226068997536075,0.5499411116050279,0.7930549930611662,0.75682839861523,0.5609983148522342,0.790289618076961,0.7708804374607695,0.6873356519133887,0.507445576217307,0.4775496914081076,0.39849331525246484,0.9000356255312949,0.6615245877329858,0.8307083932640082,0.6775625935546494,0.6694269888910527,0.6898314582438092,0.7225438604909541,0.6783031434682727,0.7510543455318712,0.5789883531705388,0.6489790592868907,0.8623740575223812,0.6834743789035287,0.5999750002792154,0.4884888096300508,0.8224313512576245,0.7461861648988614,0.7503226494655736,0.5666095385821183,0.6976782993044961,0.4323775322098486,0.5384227646332943,0.7836112226951569,0.7765784669409198,0.3932825882982197,0.7421235178096421,0.6045944528741699,0.6427211490680061,0.8325355783499278,0.7472940893769102,0.6123064182068906,0.8116269213930665,0.6221372046587711,0.6359719898634435,0.537859791098769,0.8016299035115872,0.5546394592320439,0.654999778462385,0.6715784108599359,0.8809940449859565,0.7733890068326016,0.7101279565921397,0.3807346598331587,0.6355495015104795,0.5267739022323845,0.7554098028180667,0.7612770247030733,0.4627316006438925,0.3896558714576736,0.8153956601684542,0.7152896282547366,0.824537825917916,-0.8401744869807724,0.4328299382424547,0.5280270489903078,0.7385712279831899,0.7775634521202651,0.7900379494646311,0.686211227719674,0.7641826799520526,-0.8011228259379409,0.6864191245588831,0.6351412334809936,0.4658640418038574,0.7136217837424419,0.6473235947641424,0.5192602693251291,0.6271544353096669,0.8205255984753573,0.763621382749769,0.5062110404141613,0.6795717677335023,0.7131227642717053,0.6668615234756728,0.6782838079530569,0.6356310030209099,0.6240902774728335,0.8075395992179959,0.7963263990227945,0.782230366154086,0.5494206105976726,0.8448400251739167,0.633677864581047,0.7523461555704043,0.803750314351161,0.8052230721609751,0.7574290947633775,0.8148090099453827,0.802710074059469,0.5771157140955272,0.8378463223057571,0.5221261799246257
ANGELONE.NS,0.7995294974038686,0.7226068997536075,1.0,0.6023537063540263,0.80526835447462,0.8293624057863627,0.716047808804385,0.9089327241556272,0.8543024695444965,0.8784895933607041,0.7555622256646675,0.7321696855121372,0.5548605296563097,0.8386204942341446,0.7361093993485562,0.8909603706624606,0.7783665434169671,0.8253141271856905,0.8990543022058745,0.40103123008330566,0.5705986027931793,0.5855771387215821,0.7682800179113998,0.8078200208779382,0.767719819478147,0.903290856986861,0.7214967523921344,0.5248093652512354,0.906114117763193,0.8666024613754425,0.884260256140412,0.8036463591832731,0.8471687029114836,0.5100974802590071,0.5716572468863161,0.8542509077809818,0.9028499936142467,0.4317997770113265,0.8904023457942286,0.7463007597397441,0.8900530549550822,0.8660981896844854,0.8587323848606508,0.7488376347373445,0.7155933089221589,0.2632373258561862,0.8048930026247573,0.7271312990507272,0.8873827110572298,0.7110838243620587,0.7732088041062795,0.925194989138,0.8631923181557348,0.8778056637574779,0.9195948241239917,0.7203293405668467,0.7368528861706654,0.653212507866783,0.8209047491543712,0.8514696917261593,0.3746474176063331,0.42072834908414314,0.7759398050194017,0.81542358417784,0.8981880422075208,-0.9243020912400786,0.5334048871915394,0.7085705353193158,0.8550143023789939,0.9262201860657947,0.7468857498306936,0.730544858632369,0.7507843479380699,-0.9196971333302298,0.9089995198452082,0.7918511950459942,0.7650426264441396,0.7875661622068424,0.7695470938527055,0.7132319837030664,0.5036480868680463,0.7453383699405959,0.8250158189332621,0.4919981777420366,0.8032608553229152,0.8991812269786583,0.7033127043151333,0.8628515994947076,0.5507713062839976,0.7620405477969375,0.8051267726256442,0.8638538419447226,0.6975610077947767,0.4980786122137632,0.5901749392716414,0.6891380256625532,0.8768236567111753,0.8540048559570186,0.9010645284101002,0.8432056977417732,0.8627980437424205,0.8632428490394303,0.7817751258999244,0.8429944090448312,0.7246997361502457
APOLLOTYRE.NS,0.6105292786251567,0.5499411116050279,0.6023537063540262,1.0,0.5954578182140219,0.5601222316895337,0.593596148311635,0.6303102135185146,0.617933885435214,0.7521235768719314,0.49593584423026815,0.4788806778480579,0.42458650035128087,0.5945510514295614,0.3717878056261796,0.6278477215821935,0.6929479389020844,0.5404018710468084,0.5619624372741208,0.27633232889772896,0.5330281166254542,0.49541838954255096,0.4277974080526387,0.4346724837913417,0.523150148958005,0.6362139766022855,0.4063138106102002,0.3228714428772982,0.6318743634422903,0.5933628628747134,0.6947656738985192,0.5697601834264593,0.6216184273965131,0.2487684098351843,0.5658570485703739,0.6653282493172973,0.6438646581297662,0.9312933243170968,0.6244075543437957,0.7637919579095716,0.5806714279729119,0.6995561495158567,0.6044467077675378,0.41606138927442443,0.6947584883318151,0.20241088194588427,0.4692275798993372,0.4583936840300761,0.5707355806734306,0.507718448915227,0.5384068331520032,0.5934241673681919,0.5788421225762937,0.5702390709407357,0.7199356357763111,0.27785479132088936,0.5260124795020514,0.5386383512125998,0.5480641811007049,0.7254852931030498,0.8958465050479978,0.20354140010106578,0.6575476780338078,0.5288854228585891,0.5444244278913168,-0.6086625058621368,0.9641486872122595,0.4332338070960443,0.6401703721463629,0.5882264969189738,0.6508323313362007,0.48912312918754197,0.6182696634554815,-0.6578078446223089,0.4980279606830807,0.5666995444720039,0.39463425016260584,0.5346510562840576,0.46369179024882873,0.403517989349534,0.45702842105988806,0.4898888359395139,0.517756886160329,0.35256008624588364,0.4387304969727948,0.647046772295057,0.5831699860785268,0.5087726716786716,0.35534692888100194,0.4557067040725725,0.6979039932785125,0.5184495832457154,0.47475896370874177,0.35005059193072685,0.3972401339811103,0.5881408163441824,0.6169109972479527,0.5256214005141179,0.5908294345151371,0.5334061037834485,0.6346964716298912,0.5660175129451682,0.5871770678849301,0.5392215021640593,0.6024101923724737
ASHOKLEY.NS,0.9275086466802802,0.7930549930611662,0.8052683544746199,0.5954578182140219,1.0,0.8715630724124108,0.684205444931097,0.853029788653627,0.8709588948506435,0.7892631857704284,0.6776708896583377,0.5889407802254829,0.5215993905267337,0.8539850625976959,0.5745094676986904,0.9253385853774153,0.754476718316725,0.8078494867703947,0.8139587689145313,0.52123290768554,0.8376949863870605,0.7067578961775874,0.8685309467280714,0.6921118328286018,0.8261712315828094,0.8082664542598277,0.6860099550897151,0.4931628025259088,0.7872020544536336,0.8571841532328307,0.8167192349915564,0.7964931721419637,0.8432910335619718,0.3710741884529784,0.48286513201164916,0.9246093905390033,0.8426828476643701,0.42451381097828383,0.845719413172316,0.779239286983991,0.8448305951538514,0.9272337211138599,0.7969953413952613,0.8391442635464909,0.8144320636737568,0.39407848324154643,0.7127464061435794,0.691521046002605,0.8501096899790737,0.7287418111982016,0.8778585396287609,0.8693956812764797,0.8741218982729118,0.8385255919908552,0.7814162150103788,0.5124648211954176,0.908939574535233,0.6033599907860853,0.7783786020499345,0.9492358881940407,0.39983356105017276,0.30879985759256223,0.9059386325361761,0.7551145294065095,0.8568339741638493,-0.8822411085888844,0.5054439031694488,0.7114616282855898,0.8948250786397735,0.8955510572788888,0.8731476454929074,0.6872209663561258,0.7503769576050549,-0.8481970636785722,0.8358337472539865,0.7270766794297454,0.6090389549393064,0.8652279773083262,0.7347259161863233,0.7102360676607866,0.6886972715491985,0.8120088000979298,0.8976556612684744,0.4525219699356436,0.7450688146839917,0.8214289112002725,0.6272071740588755,0.7865228237473048,0.5526176130239846,0.7945919248404187,0.855330069225347,0.8798498681825772,0.7393200539412494,0.5288572751963307,0.7288492579449652,0.6299791130728859,0.928754431286835,0.860258330405598,0.8494745007726218,0.7683339986181432,0.8722982722149137,0.9203721287657219,0.7612119481409777,0.8679733266589104,0.6807528218081969
ASIANPAINT.NS,0.8763531890069238,0.75682839861523,0.8293624057863627,0.5601222316895338,0.8715630724124108,1.0,0.6535531937452189,0.8782057326756859,0.8626273406747279,0.7790500488276911,0.7471451158902659,0.7064843429117718,0.4913624950049126,0.8438945584751048,0.5704123131819552,0.900557058070073,0.7104835294041117,0.8271660117019386,0.8191131027108998,0.3810158839763112,0.6818969374310696,0.7616148042251353,0.7539114664347706,0.8091282004709489,0.7697803491679819,0.8409233359231016,0.7632735131856506,0.5938663208308628,0.8245194246244424,0.7864525724252479,0.8819474840308393,0.7963097979703334,0.8527827086622306,0.5167129167994878,0.42154063134561065,0.8727280025294355,0.8813195515175379,0.4094078512703074,0.8852532023112438,0.7312149735994038,0.8487466824102143,0.8961438407825293,0.8741423427325408,0.754581825130809,0.6721019975334735,0.2125865147507645,0.7090767818394534,0.7078163613692241,0.857862188121262,0.6759507629217288,0.8705892331702729,0.8901984212045708,0.8993853112852442,0.8995942611101955,0.7710550389330056,0.4776565475614558,0.7855645440854685,0.5850958491890389,0.8482566628244965,0.8750841080933103,0.35913712575634693,0.4624793729782575,0.7765234872678785,0.8533884011410224,0.867209212746821,-0.9103198284210987,0.46115264260080263,0.7141794585863955,0.8631449515246802,0.8985155111478812,0.7681690294179773,0.720588761455505,0.7285638764641831,-0.8815561985143149,0.7919404234745335,0.7571676757207333,0.5931265214095913,0.8286243128777654,0.7898262781312843,0.7167204698368488,0.5948976509468481,0.6760132642327844,0.8826146344785367,0.5772125671449787,0.7750408714161474,0.8637965990372337,0.5497949326017278,0.819286395586819,0.5553567533087518,0.8285180595390137,0.8284812691317854,0.8479795363163449,0.8666945691979991,0.5197166522132324,0.7349346851467226,0.6516846615505288,0.9012718167412658,0.8747010946268519,0.8403298735875685,0.8364455106726447,0.8187409982633634,0.845901774846306,0.7475922776145525,0.8575298953663758,0.7027389922158584
AUROPHARMA.NS,0.6925054809701943,0.5609983148522342,0.716047808804385,0.593596148311635,0.6842054449310969,0.6535531937452189,1.0,0.7197323517553741,0.7080788944252193,0.7438042338644784,0.8048940872294591,0.6839189035283317,0.9311636625078789,0.6586017372995571,0.48463336811830615,0.7757448929148367,0.6511432690195426,0.7023105855797186,0.676000045208776,0.3381217241747412,0.6757576659542712,0.45571299949794636,0.6150836477927348,0.6496691569783868,0.6313284272086069,0.7181464862747551,0.6975864556519973,0.409082896291567,0.6503827984380294,0.7680540289646547,0.7519009788673453,0.650912894059011,0.8475034625391188,0.45321501469521513,0.44282205758450244,0.7220390269175632,0.7592930114632316,0.4935263820086487,0.7111905794646126,0.6254824043924427,0.697287374539579,0.794374006422157,0.7272120091126715,0.5780993595115477,0.6477920754327878,0.2375748990809229,0.6195295348830124,0.6479995473237828,0.7276405734653562,0.9218324334081587,0.6696534252863129,0.8037672715688993,0.6813687922660783,0.6598344624779058,0.7016853301404067,0.3984849263183557,0.6477631123259102,0.6637971222258294,0.8090483604427898,0.7945806909567744,0.3862403811817076,0.27838075989174377,0.6508188820617588,0.6155618255753098,0.7096812694850425,-0.7871495693977782,0.5377798433274982,0.6198435741976894,0.7364685827828927,0.7304577525599925,0.6575626943219607,0.7820724240915744,0.8204035174145767,-0.6729344286424253,0.6905102025764361,0.6916872198752577,0.5063630778184905,0.6039808460656786,0.6839474172922366,0.7115495840812085,0.4513364522987434,0.6673121500582975,0.7397309723385529,0.3785570857395,0.5958004757827292,0.8528072894158395,0.5804553032159386,0.7095555469982804,0.3038166697123576,0.6548577001181297,0.6997514984565926,0.656651681242673,0.5895225681548663,0.6448812922729996,0.5239008094807003,0.9037072327721396,0.8046422732462049,0.7004740038897336,0.6827718569301329,0.6662252290837086,0.7030955940363888,0.689878915552132,0.8106556103052773,0.68454597131951,0.6348293019805425
AXISBANK.NS,0.8866599912662524,0.7902896180769611,0.9089327241556271,0.6303102135185146,0.8530297886536269,0.8782057326756859,0.7197323517553742,1.0,0.9264653621733068,0.8824468884348162,0.8255131045449327,0.8060562607914434,0.5777953067635604,0.9176927280969501,0.6513466098684578,0.9011593698541795,0.8318548426960853,0.811540336072203,0.9084061173226253,0.4573659358547694,0.6994507982243802,0.6923673346272023,0.771665777139327,0.8440022881958296,0.8283075165543374,0.893456967857365,0.8650849229106915,0.5402976294128912,0.9189892928109821,0.9037483893809706,0.9085198862970814,0.8143043644222605,0.8816804802671573,0.4347276283573776,0.5694618259041295,0.8979893843930083,0.9308493924180041,0.4596897153784977,0.9632468942968045,0.7937569879261948,0.889661737406902,0.9307765840143345,0.9531563402713065,0.7700805310716125,0.7485319252437177,0.32449713787317974,0.7569065675278299,0.7944392307078607,0.9155976245994588,0.7669557177116034,0.8362720719471494,0.9254435303112486,0.8990806340915286,0.8348209958711215,0.867764077568128,0.5160273800969993,0.7754914711564382,0.6011896189576683,0.871160452672812,0.9093517190078466,0.42062179071727085,0.3955850568083434,0.8408070162956727,0.8963126664778404,0.885613754201823,-0.9454878431384619,0.5365391119030827,0.6771479889328611,0.9217146000004318,0.9188250305103739,0.856521131179765,0.8121414793305743,0.7764015051995128,-0.9277900906261298,0.88146904070057,0.8355664782209449,0.6193053651149593,0.8577129680151291,0.7234180539105498,0.7843255288636587,0.6248647252066384,0.8212575932047954,0.8813653904493838,0.5016860937751936,0.7797920879915509,0.9253657898094725,0.739822147532482,0.9028277325913414,0.4819344893004355,0.8475732364632448,0.8807011538830988,0.8863702921522935,0.7384396812109146,0.6107967277770814,0.6499501402733747,0.6900544539304494,0.8994347537931788,0.9192939654632406,0.9199028432873287,0.8403146055526346,0.9052224659196378,0.8779741156158939,0.8295079105859278,0.8966018887296404,0.8280151447316209
BAJFINANCE.NS,0.8883503897337547,0.7708804374607696,0.8543024695444965,0.617933885435214,0.8709588948506435,0.8626273406747278,0.7080788944252193,0.9264653621733068,1.0,0.8584565802763338,0.7504850669513062,0.7270799123133702,0.5608290689101754,0.9118835096614256,0.6493808350924667,0.8829325590896229,0.8427808489058666,0.8177439047401504,0.842615119883393,0.4228958646070231,0.7446116387300655,0.7841723054697046,0.766980831408924,0.7703956665086923,0.8079078942614327,0.8621920473900008,0.8407621022135525,0.5515700730614773,0.8851447542266481,0.8526630601665229,0.8860445079441639,0.8373044261923792,0.9088392089215905,0.4367548355507984,0.6537627643885527,0.9200051251651362,0.9394818095075365,0.40357816766520943,0.928386620771331,0.8969017320659117,0.8928382150823255,0.9437444212337439,0.8918616491364442,0.7787269179918336,0.7064631532369213,0.2949721020990232,0.6837860826863871,0.7747012007628389,0.8951319005166197,0.8240277229716587,0.8120539857069944,0.884488210537065,0.8862425588784235,0.843429532734256,0.8347766806083387,0.4659516061276616,0.7722637957278208,0.5953195240828442,0.8515742596865268,0.9092779524938109,0.3586686956675278,0.36995287339308014,0.8127590690408689,0.8312099718429343,0.8673396105792868,-0.9199331021352871,0.5300796457119425,0.6930202326460064,0.8946631525547281,0.9086350189425937,0.8504075734622848,0.7765300760664791,0.7351825038537867,-0.8904106792467765,0.8401295459929785,0.905971974389583,0.5866528060366316,0.9168272230973347,0.7252369919674111,0.7023404975770718,0.7017011576100627,0.756851771078198,0.8801726023348437,0.5361399092870238,0.766185866064578,0.9147655591255348,0.7474046644985289,0.8548899433011844,0.5779105963223621,0.8164232893658119,0.8635648393531504,0.8922256355588993,0.7486799033685978,0.6569317420497359,0.6431635505861523,0.7139019914674469,0.896721381522493,0.9193215567814161,0.9051195617997709,0.8070048298607445,0.9137558412355957,0.8586630023826276,0.7579656954835509,0.874747139605283,0.7978338180714519
BATAINDIA.NS,0.7998161721226872,0.6873356519133887,0.8784895933607041,0.7521235768719314,0.7892631857704284,0.779050048827691,0.7438042338644784,0.8824468884348162,0.8584565802763336,1.0,0.7473455061124132,0.8226616705086628,0.6543491203695508,0.803549766773038,0.4928057774583192,0.8618809427817958,0.7740212033997541,0.7323883008357247,0.8809059603045536,0.44244476245041636,0.6743342538864853,0.6739019545181995,0.6760490872497539,0.6979047928452572,0.7997068900238329,0.8185706632871013,0.7278312922024003,0.4159216432524591,0.8800420425997582,0.7889994455052026,0.8887180732904236,0.7769368208675923,0.8306630503729213,0.36536634224324155,0.6552052621997665,0.8415693298958197,0.8825088926383902,0.5959559782690429,0.8556461379775505,0.8265438965568925,0.8435354923492789,0.859648126580453,0.8326128276331087,0.632512120916193,0.7266488676298296,0.33415598379249306,0.7250738987222377,0.6745067849938299,0.819823460489312,0.7271920253182907,0.7232385310335121,0.8693560589816886,0.8193942897965306,0.7125025704205956,0.9060847135513447,0.6056453076422467,0.6684574454231592,0.5578179358249614,0.7589355812155139,0.8626579143165526,0.5463572968422915,0.3255672377262051,0.826056482880436,0.7965033606014553,0.8544385341845939,-0.8470730720733944,0.6893991680470841,0.5640436160473274,0.8437261273461107,0.8325134139955165,0.7614766163999346,0.6930715068512755,0.7161801154231641,-0.8064531830272581,0.8352988959084716,0.7898581434450511,0.6950780110027052,0.722954264419927,0.6819038883238604,0.7495662075869413,0.5932631257410823,0.71481653044226,0.7634500305242904,0.4332098444251915,0.6529755393315646,0.8823887493182425,0.7669185453890874,0.7422671311009688,0.375896118896061,0.6507564529687012,0.805310760435329,0.727262521335804,0.6455376700368459,0.5563024705374398,0.5987507354833371,0.7080956966419844,0.854765728881688,0.7997168199939302,0.8660964144641771,0.7036592546360756,0.8633579881587268,0.7439606664430173,0.7547655192536429,0.7858261211115969,0.7231602936247371
